"","movie_id","title","imdb_score","release_month","release_day","release_year","duration_mins","language","country","content_rating","aspect_ratio","distributor","number_news_articles","director","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_1_known_for","actor_1_star_meter","actor_2_name","actor_2_facebook_likes","actor_2_known_for","actor_2_star_meter","actor_3_name","actor_3_facebook_likes","actor_3_known_for","actor_3_star_meter","movie_imdb_link","color","critic_reviews_number","user_votes_number","cast_total_facebook_likes","number_of_faces_in_movie_poster","user_reviews_number","movie_budget","movie_facebook_likes","sum_total_likes","ratio_movie_cast_likes","movie_meter_IMDB_pro","number_of_votes","cinematographer","production_company","plot_summary","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","Film-Noir","History","Horror","Music","Musical","Mystery","Romance","Sci-Fi","Short","Sport","Thriller","War","Western"
"1751","3654","3 Ninjas Kick Back",4.3,"May",6,1994,93,"English","USA","PG","1.85","TriStar Pictures",0,"Charles T. Kanganis",18,"Victor Wong",400,"Tremors ",10959,"Dustin Nguyen",220,"Little Fish ",169,"Don Stark",98,"Peggy Sue Got Married ",1319,"http://www.imdb.com/title/tt0109015/?ref_=fn_tt_tt_1","Color",400,2565,1151,0,321,2e+07,444,819,0.54,15591,7538,"Christopher Faloona","Ben-Ami/Leeds Productions","During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his...See moreDuring a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge. Written by Cynan Rees See lessRead more: Plot summary","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1752","3663","A Christmas Story",8.1,"Nov",18,1983,94,"English","USA","PG","1.85","Metro-Goldwyn-Mayer (MGM)",1052,"Bob Clark",84,"Zack Ward",662,"Freddy vs. Jason ",5030,"Darren McGavin",577,"A Christmas Story ",1514,"Scott Schwartz",305,"The Toy ",540,"http://www.imdb.com/title/tt0085334/?ref_=fn_tt_tt_1","Color",12,68,2076,0,550,4e+06,18000,1701,10.58,5071,116883,"Reginald H. Morris","Metro-Goldwyn-Mayer (MGM)","In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift.","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1753","3667","The Texas Chainsaw Massacre 2",5.5,"Aug",22,1986,101,"English","USA","X","1.85","Cannon Film Distributors",243,"Tobe Hooper",365,"Bill Johnson",237,"Ultima VII: The Black Gate ",40216,"Lou Perryman",28,"b""Boys Dont Cry """,587,"Jim Siedow",50,"The Texas Chain Saw Massacre ",725,"http://www.imdb.com/title/tt0092076/?ref_=fn_tt_tt_1","Color",67,838,302,3,319,4700000,0,644,0,3828,23272,"Richard Kooris","Cannon Films","A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1754","3669","Ladyhawke",7,"Apr",12,1985,121,"English","USA","PG-13","2.35","Warner Bros.",73,"Richard Donner",503,"Matthew Broderick",2000,"The Producers ",2613,"John Wood",92,"WarGames ",354,"Leo McKern",723,"Ladyhawke ",430,"http://www.imdb.com/title/tt0089457/?ref_=fn_tt_tt_1","Color",411,1592,2251,2,208,2e+07,0,2678,0,5043,38256,"Vittorio Storaro","Twentieth Century Fox","Philipe Gastone, a thief, escapes from the dungeon at Aquila, sparking a manhunt. He is nearly captured when Captain Navarre befriends him. Navarre has been hunted by the Bishop's men for two years, ever since he escaped with the Lady ...See more","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1755","367","Stone Cold",5.9,"May",17,1991,88,"English","USA","R","1.85","Columbia Pictures Corporation",833,"Craig R. Baxley",22,"Brian Bosworth",174,"Stone Cold ",13801,"Sam McMurray",132,"Raising Arizona ",1051,"Richard Gant",28,"Norbit ",218,"http://www.imdb.com/title/tt0102984/?ref_=fn_tt_tt_1","Color",189,2125,583,1,689,1.7e+07,0,448,0,14298,6007,"Alexander Gruszynski","Stone Group Pictures","A tough Alabama cop is blackmailed by the FBI into going undercover in a violent Mississippi biker gang.Read more: Plot summary","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1756","3671","Thor",7,"May",6,2011,115,"English","USA","PG-13","2.35","Paramount",1259,"Kenneth Branagh",0,"Chris Hemsworth",26000,"The Avengers ",91,"Natalie Portman",20000,"Black Swan ",689,"Anthony Hopkins",29,"The Silence of the Lambs ",1868,"http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1","Color",408,2232,60059,1,778,1.5e+08,63000,58000,1.09,809,639111,"Haris Zambarloukos","Paramount Pictures","The powerful, but arrogant god Thor, is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1757","3673","No End in Sight",8.3,"Jan",22,2007,102,"English","USA","Not Rated","1.85","Cinetic Media",143,"Charles Ferguson",117,"Campbell Scott",393,"Big Night ",5334,"Dick Cheney",21,"Glorious Things Are Sung of Zion ",1245,"Donald Rumsfeld",85,"4 (I) ",135,"http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1","Color",488,2678,446,0,635,2e+06,0,548,0,40413,7786,"Antonio Rossi","Red Envelope Entertainment","A comprehensive look at the Bush Administration's conduct of the Iraq war and its occupation of the country.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"1758","3692","3:10 to Yuma",7.8,"Sep",4,2007,122,"English","USA","R","2.35","Columbia Pictures Corporation",3,"James Mangold",446,"Christian Bale",23000,"The Dark Knight ",49,"Logan Lerman",8000,"The Perks of Being a Wallflower ",241,"Gretchen Mol",525,"3:10 to Yuma ",643,"http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1","Color",217,1105,33548,1,644,5.5e+07,0,32046,0,13421,16079,"Charles Lawton Jr.","Columbia Pictures Corporation","Broke small-time rancher Dan Evans is hired by the stagecoach line to put big-time captured outlaw leader Ben Wade on the 3:10 train to Yuma but Wade's gang tries to free him.","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1759","3693","Spring Breakers",5.3,"Mar",22,2013,94,"English","USA","R","2.35","Creative Artists Agency (CAA)",3946,"Harmony Korine",520,"James Franco",11000,"127 Hours ",343,"Heather Morris",892,"Glee: The 3D Concert Movie ",1322,"Rachel Korine",109,"Mister Lonely ",1986,"http://www.imdb.com/title/tt2101441/?ref_=fn_tt_tt_1","Color",359,110,12306,4,645,5e+06,25000,12604,1.98,1379,122350,"Beno\xc3\xaet Debie","Muse Productions","Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1760","3698","Copycat",6.6,"Oct",27,1995,123,"English","USA","R","2.35","Warner Bros.",49,"Jon Amiel",36,"William McNamara",10000,"Copycat ",4053,"Holly Hunter",1000,"The Piano ",253,"Harry Connick Jr.",552,"The Iron Giant ",1492,"http://www.imdb.com/title/tt0112722/?ref_=fn_tt_tt_1","Color",434,1888,12338,0,124,2e+07,0,11667,0,4808,47811,"L\xc3\xa1szl\xc3\xb3 Kov\xc3\xa1cs","Regency Enterprises","An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.Read more: Plot summary","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"1761","3703","X-Men: Apocalypse",7.3,"May",27,2016,144,"English","USA","PG-13","2.35","Twentieth Century Fox",5984,"Bryan Singer",0,"Jennifer Lawrence",34000,"The Hunger Games ",84,"Michael Fassbender",13000,"Shame ",867,"Tye Sheridan",4,"Mud ",1904,"http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1","Color",314,507,49684,6,692,1.78e+08,54000,48000,1.13,218,331119,"Newton Thomas Sigel","Twentieth Century Fox","After the re-emergence of the world's first mutant, the world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1762","3704","Fool's Gold",5.6,"Feb",8,2008,112,"English","USA","PG-13","2.35","Warner Bros.",209,"Andy Tennant",72,"Matthew McConaughey",11000,"Dallas Buyers Club ",273,"Ray Winstone",1000,"Beowulf ",943,"Alexis Dziena",628,"When in Rome ",1339,"http://www.imdb.com/title/tt0770752/?ref_=fn_tt_tt_1","Color",86,2374,13827,0,119,7e+07,0,12787,0,5259,66699,"Don Burgess","Warner Bros.","A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"1763","3705","Friday the 13th Part VIII: Jason Takes Manhattan",4.5,"Jul",28,1989,100,"English","USA","R","1.85","Paramount",278,"Rob Hedden",6,"Kane Hodder",935,"Se7en ",3963,"Peter Mark Richman",120,"Friday the 13th Part VIII: Jason Takes Manhattan ",372,"Scott Reeves",572,"Hot Shots! Part Deux ",626,"http://www.imdb.com/title/tt0097388/?ref_=fn_tt_tt_1","Color",34,1065,1327,0,365,5e+06,1000,1126,0.89,6479,27860,"Bryan England","Paramount Pictures","A boatful of graduating high school students headed to Manhattan accidentally pull Jason Voorhees along for the ride.","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1764","3706","The Gunman",5.8,"Mar",20,2015,115,"English","USA","R","2.35","Open Road Films (II)",410,"Pierre Morel",180,"Ray Winstone",1000,"Beowulf ",3521,"Mark Rylance",535,"Bridge of Spies ",441,"Jasmine Trinca",756,"b""The Sons Room """,2169,"http://www.imdb.com/title/tt2515034/?ref_=fn_tt_tt_1","Color",140,1351,1686,0,39,4e+07,0,1802,0,4014,34661,"Flavio Mart\xc3\xadnez Labiano","StudioCanal","A sniper on a mercenary assassination team, kills the minister of mines of the Congo. Terrier's successful kill shot forces him into hiding. Returning to the Congo years later, he becomes the target of a hit squad himself.Read more: Plot summary","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"1765","3709","Just Go with It",6.4,"Feb",11,2011,117,"English","USA","PG-13","1.85","Columbia Pictures Corporation",1996,"Dennis Dugan",221,"Adam Sandler",11000,"The Waterboy ",383,"Bailee Madison",3000,"Bridge to Terabithia ",1236,"Kevin Nealon",434,"Weeds ",1825,"http://www.imdb.com/title/tt1564367/?ref_=fn_tt_tt_1","Color",118,703,16325,1,237,8e+07,19000,14724,1.29,1186,194515,"Theo van de Sande","Columbia Pictures Corporation","On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1766","3713","Blood and Chocolate",5.5,"Jan",26,2007,98,"English","USA","PG-13","2.35","Metro-Goldwyn-Mayer (MGM)",66,"Katja von Garnier",18,"Olivier Martinez",837,"Taking Lives ",7270,"Agnes Bruckner",400,"Dreamland (I) ",918,"Chris Geere",139,"Pokemon: Detective Pikachu ",1795,"http://www.imdb.com/title/tt0397044/?ref_=fn_tt_tt_1","Color",9,564,1675,0,215,1.5e+07,0,1475,0,15742,16382,"Brendan Galvin","Metro-Goldwyn-Mayer (MGM)","A young teenage werewolf is torn between honoring her family's secret and her love for a man.Read more: Plot summary","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0"
"1767","3715","Hail, Caesar!",6.4,"Feb",5,2016,106,"English","UK","PG-13","1.85","Universal Pictures",140,"Ethan Coen",1000,"Scarlett Johansson",19000,"Her ",114,"Channing Tatum",17000,"21 Jump Street ",1411,"Alden Ehrenreich",4,"Hail, Caesar! ",2039,"http://www.imdb.com/title/tt0475290/?ref_=fn_tt_tt_1","Color",342,2425,38494,5,379,2.2e+07,23000,38000,0.61,2485,105648,"Roger Deakins","Universal Pictures","A Hollywood fixer in the 1950s works to keep the studio's stars in line.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1768","3719","Sunshine State",6.9,"Jul",12,2002,141,"English","USA","PG-13","1.85","Sony Pictures",5,"John Sayles",407,"Miguel Ferrer",688,"Traffic ",3540,"Edie Falco",659,"The Sopranos ",681,"Timothy Hutton",432,"Ordinary People ",208,"http://www.imdb.com/title/tt0286179/?ref_=fn_tt_tt_1","Color",469,1619,2584,6,821,5600000,160,2255,0.07,37736,3625,"Patrick Cady","Anarchist's Convention Films","A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development.Read more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1769","3724","Summer of Sam",6.6,"Jul",2,1999,142,"English","USA","R","1.85","Buena Vista",100,"Spike Lee",0,"Mira Sorvino",978,"Mighty Aphrodite ",121,"Jennifer Esposito",911,"Crash (I) ",1704,"Mike Starr",744,"Ed Wood ",1780,"http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1","Color",496,1489,5386,0,441,2.2e+07,0,2743,0,7899,33379,"Ellen Kuras","40 Acres & A Mule Filmworks","Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another.Read more: Synopsis","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"1770","3725","Adam Resurrected",6.3,"Dec",12,2008,106,"English","Germany","R","2.35","Bleiberg Entertainment",93,"Paul Schrader",261,"Veronica Ferres",30000,"Salt and Fire ",8138,"Ayelet Zurer",744,"Vantage Point ",649,"Derek Jacobi",449,"Gladiator ",1285,"http://www.imdb.com/title/tt0479341/?ref_=fn_tt_tt_1","Color",481,1467,31325,2,388,1e+07,589,31525,0.02,20986,3375,"Sebastian Edschmid","July August Productions","In the aftermath of WWII, a former circus entertainer who was spared from the gas chamber becomes the ringleader at an asylum for Holocaust survivors.Read more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"1771","3726","Amores Perros",8.1,"Apr",13,2001,115,"Spanish","Mexico","R","1.85","Lions Gate",505,"Alejandro G. Ií€Œ±í€Œçrritu",0,"Adriana Barraza",85,"Drag Me to Hell ",17373,"Jorge Salinas",79,"Mariana de la noche ",1103,"Goya Toledo",274,"Amores Perros ",810,"http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1","Color",65,710,318,0,450,2e+06,11000,199,55.28,4104,201038,"Rodrigo Prieto","Altavista Films","A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1772","3731","Here on Earth",5.1,"Mar",24,2000,96,"English","USA","PG-13","1.85","Twentieth Century Fox",24,"Mark Piznarski",4,"Bruce Greenwood",989,"Star Trek ",1651,"Chris Klein",841,"American Pie ",931,"Elaine Hendrix",590,"The Parent Trap ",945,"http://www.imdb.com/title/tt0195778/?ref_=fn_tt_tt_1","Color",355,2696,3142,1,170,1.5e+07,648,2504,0.26,16818,7839,"b"" Michael D. O'Shea\n\n""","Fox 2000 Pictures","A rich college kid is taught a lesson after a joy ride ends up destroying a country restaurant.Read more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1773","3736","Robin Hood: Prince of Thieves",6.9,"Jun",14,1991,155,"English","USA","PG-13","1.85","Warner Bros.",417,"Kevin Reynolds",58,"Alan Rickman",25000,"Die Hard ",864,"Morgan Freeman",11000,"Se7en ",1811,"Michael Wincott",632,"Basquiat ",1,"http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1","Color",466,472,38518,0,403,4.8e+07,0,36778,0,479,161116,"Douglas Milsome","Warner Bros.","When Robin and his Moorish companion come to England and the tyranny of the Sheriff of Nottingham, he decides to fight back as an outlaw.","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1774","3745","Lone Survivor",7.6,"Jan",10,2014,121,"English","USA","R","2.35","Foresight Unlimited",2158,"Peter Berg",532,"Jerry Ferrara",480,"Entourage ",5109,"Scott Elrod",449,"The Switch (I) ",1893,"Dan Bilzerian",35,"Olympus Has Fallen ",27,"http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1","Color",242,909,1261,0,514,4e+07,58000,1588,36.52,1817,238122,"Tobias A. Schliessler","Film 44","Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"1775","3752","The Importance of Being Earnest",6.9,"Jun",21,2002,97,"English","UK","PG","2.35","Ealing Studios International",188,"Oliver Parker",32,"Colin Firth",14000,"A Single Man ",987,"Tom Wilkinson",1000,"Michael Clayton ",1184,"Rupert Everett",609,"b""My Best Friends Wedding """,435,"http://www.imdb.com/title/tt0278500/?ref_=fn_tt_tt_1","Color",7,808,16502,5,126,1.5e+07,0,15724,0,11784,20589,"Tony Pierce-Roberts","Miramax","In 1890s London","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1776","3753","The Proposal",6.7,"Jun",19,2009,108,"English","USA","PG-13","2.35","Walt Disney Studios",2184,"Anne Fletcher",98,"Ryan Reynolds",16000,"Deadpool ",125,"Denis O'Hare",896,"Dallas Buyers Club ",559,"Craig T. Nelson",635,"The Incredibles ",944,"http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1","Color",140,1057,18656,1,341,4e+07,10000,17717,0.56,1678,261769,"Oliver Stapleton","Touchstone Pictures","A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1777","3756","The Best Exotic Marigold Hotel",7.3,"May",25,2012,124,"English","UK","PG-13","2.35","Fox",1425,"John Madden",108,"Tom Wilkinson",1000,"Michael Clayton ",4548,"Penelope Wilton",400,"The Best Exotic Marigold Hotel ",1196,"Celia Imrie",102,"The Best Exotic Marigold Hotel ",477,"http://www.imdb.com/title/tt1412386/?ref_=fn_tt_tt_1","Color",183,2716,1898,3,329,1e+07,48000,1694,28.34,4973,83438,"Ben Davis","Blueprint Pictures","British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
